batch_id,timestamp,temperature,conveyor_speed,hold_time,batch_size,material_type,hour_of_day,operator_exp,temp_speed_product,temp_deviation,speed_deviation,hold_per_kg,shift,hours_into_shift,quality_score,yield_pct,performance_pct,energy_kwh,co2_kg,energy_per_kg,fault_type
B1167,2025-11-25 21:19:20,183.6,75.8,21.4,436.0,0,18,2,13916.9,0.6,0.8,0.049083,1,4,99.6,98.1,95.5,32.3,26.49,0.074083,normal
B1059,2025-11-25 21:47:32,177.9,60.9,21.9,547.0,0,12,1,10834.1,5.1,14.1,0.040037,0,6,84.8,88.6,90.4,31.6,25.91,0.05777,normal
B1290,2025-11-26 00:02:47,189.6,79.8,25.5,494.0,2,15,0,15130.1,6.6,4.8,0.051619,1,1,84.3,87.0,87.7,39.6,32.47,0.080162,normal
B0843,2025-11-26 00:16:24,176.5,65.5,21.2,572.0,1,10,0,11560.8,6.5,9.5,0.037063,0,4,88.0,87.3,86.0,34.9,28.62,0.061014,normal
B0984,2025-11-26 00:48:23,187.4,76.5,14.2,551.0,2,13,1,14336.1,4.4,1.5,0.025771,0,7,92.6,93.6,93.4,33.7,27.63,0.061162,normal
B1600,2025-11-26 02:28:53,175.0,78.6,14.5,580.0,2,20,1,13755.0,8.0,3.6,0.025,1,6,87.8,87.6,87.1,36.8,30.18,0.063448,normal
B1385,2025-11-26 02:34:56,182.0,83.6,16.2,679.0,1,8,2,15215.2,1.0,8.6,0.023859,0,2,95.7,95.1,90.7,34.2,28.04,0.050368,normal
B1693,2025-11-26 06:43:00,186.5,74.9,15.5,439.0,0,20,1,13968.8,3.5,0.1,0.035308,1,6,92.8,94.0,92.3,32.0,26.24,0.072893,normal
B1255,2025-11-26 07:03:03,179.3,79.6,20.8,498.0,1,8,0,14272.3,3.7,4.6,0.041767,0,2,90.5,90.7,90.9,37.2,30.5,0.074699,normal
B1518,2025-11-26 14:24:33,177.3,66.7,22.8,574.0,1,19,1,11825.9,5.7,8.3,0.039721,1,5,88.3,90.4,89.7,37.3,30.59,0.064983,normal
B1734,2025-11-26 15:58:39,181.5,66.5,22.3,534.0,1,6,1,12069.8,1.5,8.5,0.04176,0,0,91.7,92.8,90.9,36.4,29.85,0.068165,normal
B1809,2025-11-26 17:59:47,175.4,75.8,20.7,613.0,2,6,0,13295.3,7.6,0.8,0.033768,0,0,88.9,90.7,92.0,39.2,32.14,0.063948,normal
B1115,2025-11-27 03:11:39,177.5,86.7,17.1,445.0,2,6,2,15389.2,5.5,11.7,0.038427,0,0,87.3,89.8,87.5,38.6,31.65,0.086742,normal
B1086,2025-11-27 03:14:49,178.4,60.9,16.4,541.0,1,19,2,10864.6,4.6,14.1,0.030314,1,5,88.3,90.1,87.6,31.4,25.75,0.058041,normal
B1554,2025-11-27 03:39:14,177.2,67.8,10.3,561.0,0,19,1,12014.2,5.8,7.2,0.01836,1,5,90.8,87.3,89.1,26.7,21.89,0.047594,normal
B1574,2025-11-27 03:43:21,175.0,73.1,18.1,546.0,0,14,1,12792.5,8.0,1.9,0.03315,1,0,87.9,88.5,93.6,30.5,25.01,0.055861,normal
B1204,2025-11-27 04:29:22,183.9,64.5,19.4,460.0,0,21,2,11861.6,0.9,10.5,0.042174,1,7,91.9,92.1,91.4,28.1,23.04,0.061087,normal
B1720,2025-11-27 05:00:12,187.0,66.6,21.6,420.0,0,6,2,12454.2,4.0,8.4,0.051429,0,0,91.1,93.1,90.1,31.2,25.58,0.074286,calibration_needed
B1020,2025-11-27 05:03:10,181.7,80.7,26.6,533.0,0,15,2,14663.2,1.3,5.7,0.049906,1,1,94.3,93.4,91.8,36.4,29.85,0.068293,normal
B1014,2025-11-27 05:10:47,178.5,81.0,23.9,598.0,2,9,2,14458.5,4.5,6.0,0.039967,0,3,87.6,90.2,93.4,38.8,31.82,0.064883,normal
B1092,2025-11-27 05:28:22,178.1,79.5,14.1,520.0,0,18,0,14159.0,4.9,4.5,0.027115,1,4,88.8,89.5,89.1,34.6,28.37,0.066538,normal
B1420,2025-11-27 11:24:45,176.8,67.9,25.6,447.0,0,16,1,12004.7,6.2,7.1,0.057271,1,2,85.4,91.4,88.8,36.1,29.6,0.080761,normal
B1347,2025-11-27 14:41:01,184.3,79.2,12.1,550.0,1,16,1,14596.6,1.3,4.2,0.022,1,2,91.6,94.8,90.6,31.9,26.16,0.058,normal
B0931,2025-11-27 14:58:48,179.6,78.9,16.7,394.0,1,16,0,14170.4,3.4,3.9,0.042386,1,2,90.8,92.0,89.1,33.4,27.39,0.084772,normal
B1394,2025-11-27 16:40:25,183.4,69.8,10.6,484.0,0,11,2,12801.3,0.4,5.2,0.021901,0,5,97.8,94.8,94.2,25.8,21.16,0.053306,normal
B1436,2025-11-27 17:16:51,177.9,76.3,17.9,622.0,0,12,1,13573.8,5.1,1.3,0.028778,0,6,91.8,93.8,92.3,33.5,27.47,0.053859,bearing_wear
B1710,2025-11-27 17:56:37,178.9,76.9,19.5,549.0,0,17,1,13757.4,4.1,1.9,0.035519,1,3,92.5,94.6,92.2,31.2,25.58,0.056831,normal
B0869,2025-11-27 20:15:41,188.3,67.4,14.7,575.0,0,10,0,12691.4,5.3,7.6,0.025565,0,4,88.2,90.7,91.2,30.4,24.93,0.05287,wet_material
B0897,2025-11-27 21:01:11,179.9,85.5,19.3,527.0,2,18,0,15381.4,3.1,10.5,0.036622,1,4,86.0,90.4,83.89999999999998,40.0,32.8,0.075901,normal
B1003,2025-11-27 22:37:56,185.4,72.9,12.4,515.0,1,11,1,13515.7,2.4,2.1,0.024078,0,5,95.1,95.2,92.2,31.4,25.75,0.060971,normal
B1114,2025-11-27 22:48:09,186.8,70.5,13.0,421.0,2,11,2,13169.4,3.8,4.5,0.030879,0,5,91.5,91.7,91.8,29.0,23.78,0.068884,normal
B1749,2025-11-28 02:42:26,178.8,72.8,15.9,568.0,2,12,0,13016.6,4.2,2.2,0.027993,0,6,90.8,91.5,89.5,36.2,29.68,0.063732,normal
B1940,2025-11-28 04:22:59,185.2,72.3,15.6,465.0,1,6,1,13390.0,2.2,2.7,0.033548,0,0,95.9,94.5,93.2,33.1,27.14,0.071183,normal
B1525,2025-11-28 06:22:35,185.5,82.3,26.2,408.0,1,8,2,15266.6,2.5,7.3,0.064216,0,2,92.9,93.3,90.3,39.2,32.14,0.096078,normal
B1143,2025-11-28 06:56:50,189.4,73.6,13.7,572.0,1,14,1,13939.8,6.4,1.4,0.023951,1,0,91.7,90.7,93.1,30.4,24.93,0.053147,normal
B0847,2025-11-28 07:31:43,183.3,81.6,12.3,497.0,2,12,2,14957.3,0.3,6.6,0.024748,0,6,94.4,92.9,90.2,35.2,28.86,0.070825,normal
B1678,2025-11-28 08:45:40,181.1,87.7,13.8,496.0,2,13,0,15882.5,1.9,12.7,0.027823,0,7,88.8,88.2,88.6,36.5,29.93,0.073589,normal
B1237,2025-11-28 09:02:27,183.8,73.8,20.7,443.0,0,6,0,13564.4,0.8,1.2,0.046727,0,0,94.9,94.8,93.9,35.1,28.78,0.079233,bearing_wear
B0981,2025-11-28 09:23:50,178.9,68.9,23.0,611.0,1,19,2,12326.2,4.1,6.1,0.037643,1,5,92.3,91.4,93.1,37.1,30.42,0.06072,calibration_needed
B1561,2025-11-28 09:37:56,177.6,65.2,14.2,474.0,0,17,2,11579.5,5.4,9.8,0.029958,1,3,89.2,91.1,90.5,30.6,25.09,0.064557,normal
B1035,2025-11-28 09:59:17,182.1,81.4,17.0,329.0,0,10,0,14822.9,0.9,6.4,0.051672,0,4,91.4,91.8,90.8,32.9,26.98,0.1,normal
B1626,2025-11-28 10:04:38,187.4,74.1,16.3,418.0,0,11,1,13886.3,4.4,0.9,0.038995,0,5,94.3,94.2,92.9,32.0,26.24,0.076555,normal
B1929,2025-11-28 10:39:13,175.0,78.2,19.2,465.0,1,16,1,13685.0,8.0,3.2,0.04129,1,2,89.4,90.1,90.3,34.4,28.21,0.073978,normal
B0943,2025-11-28 10:40:11,186.7,86.7,19.5,559.0,1,14,2,16186.9,3.7,11.7,0.034884,1,0,88.5,92.2,88.4,34.8,28.54,0.062254,calibration_needed
B0905,2025-11-28 10:48:06,184.1,65.7,22.0,502.0,0,10,1,12095.4,1.1,9.3,0.043825,0,4,91.2,93.7,90.3,31.2,25.58,0.062151,normal
B0920,2025-11-28 12:29:08,179.5,84.1,18.5,447.0,0,15,0,15096.0,3.5,9.1,0.041387,1,1,88.5,91.3,89.6,33.6,27.55,0.075168,normal
B1378,2025-11-28 14:32:07,186.9,82.7,14.9,471.0,0,10,2,15456.6,3.9,7.7,0.031635,0,4,93.7,92.3,90.6,29.5,24.19,0.062633,wet_material
B1263,2025-11-28 19:24:52,186.7,73.3,18.7,505.0,0,9,1,13685.1,3.7,1.7,0.03703,0,3,91.0,94.4,94.6,36.1,29.6,0.071485,normal
B1175,2025-11-28 20:43:27,189.0,71.6,17.1,573.0,0,10,2,13532.4,6.0,3.4,0.029843,0,4,92.9,93.8,91.6,30.3,24.85,0.05288,wet_material
B1580,2025-11-28 23:42:52,175.2,77.7,20.4,520.0,0,8,1,13613.0,7.8,2.7,0.039231,0,2,89.5,90.4,91.5,34.9,28.62,0.067115,normal
B1690,2025-11-29 03:12:57,175.5,80.3,14.6,499.0,1,10,1,14092.6,7.5,5.3,0.029259,0,4,90.7,90.8,91.2,32.6,26.73,0.065331,calibration_needed
B1179,2025-11-29 06:13:47,190.6,74.7,14.5,490.0,2,10,0,14237.8,7.6,0.3,0.029592,0,4,88.1,90.2,93.0,34.1,27.96,0.069592,normal
B1543,2025-11-29 06:48:52,188.8,72.6,11.1,512.0,0,6,1,13706.9,5.8,2.4,0.02168,0,0,89.5,91.0,89.6,27.2,22.3,0.053125,normal
B1602,2025-11-29 16:39:19,178.3,68.9,16.5,476.0,2,12,0,12284.9,4.7,6.1,0.034664,0,6,89.7,91.2,86.1,34.2,28.04,0.071849,normal
B1139,2025-11-29 21:07:43,181.9,76.7,15.2,516.0,1,11,1,13951.7,1.1,1.7,0.029457,0,5,96.0,95.7,95.8,32.8,26.9,0.063566,normal
B1821,2025-11-29 22:34:01,191.1,74.5,10.4,526.0,2,13,1,14237.0,8.1,0.5,0.019772,0,7,89.9,89.1,90.8,32.1,26.32,0.061027,normal
B1091,2025-11-30 00:08:48,180.1,84.7,15.3,515.0,0,12,1,15254.5,2.9,9.7,0.029709,0,6,91.6,90.7,88.6,32.7,26.81,0.063495,calibration_needed
B1251,2025-11-30 00:34:36,178.5,70.0,24.7,551.0,1,14,2,12495.0,4.5,5.0,0.044828,1,0,93.1,91.7,91.2,38.0,31.16,0.068966,calibration_needed
B0922,2025-11-30 05:09:56,184.4,80.9,10.7,538.0,0,8,1,14918.0,1.4,5.9,0.019888,0,2,94.8,92.8,89.0,30.1,24.68,0.055948,normal
B1533,2025-11-30 05:53:56,184.4,91.3,10.0,468.0,0,21,2,16835.7,1.4,16.3,0.021368,1,7,89.9,89.9,86.1,29.5,24.19,0.063034,normal
B1764,2025-11-30 07:01:43,182.8,64.4,14.3,477.0,0,12,2,11772.3,0.2,10.6,0.029979,0,6,93.2,94.5,93.4,27.1,22.22,0.056813,normal
B1939,2025-11-30 09:07:26,182.0,82.2,14.9,496.0,0,9,2,14960.4,1.0,7.2,0.03004,0,3,94.8,95.8,93.1,29.1,23.86,0.058669,normal
B1037,2025-11-30 10:22:28,182.7,67.4,19.1,483.0,1,12,1,12314.0,0.3,7.6,0.039545,0,6,92.6,93.3,90.5,34.2,28.04,0.070807,normal
B1998,2025-11-30 14:59:34,180.6,68.2,19.4,529.0,1,9,2,12316.9,2.4,6.8,0.036673,0,3,92.0,93.1,90.4,33.4,27.39,0.063138,normal
B1890,2025-11-30 17:10:11,183.6,69.0,18.4,422.0,0,8,0,12668.4,0.6,6.0,0.043602,0,2,93.8,91.5,91.3,32.8,26.9,0.077725,wet_material
B1608,2025-11-30 17:42:48,180.3,76.9,19.1,457.0,2,20,0,13865.1,2.7,1.9,0.041794,1,6,90.2,94.9,92.3,39.1,32.06,0.085558,normal
B1077,2025-11-30 20:58:12,180.8,78.0,19.8,445.0,1,12,1,14102.4,2.2,3.0,0.044494,0,6,93.1,93.4,92.5,32.1,26.32,0.072135,wet_material
B0990,2025-11-30 23:07:57,182.0,62.3,11.0,445.0,1,8,1,11338.6,1.0,12.7,0.024719,0,2,91.6,90.4,86.3,26.1,21.4,0.058652,normal
B1526,2025-12-01 00:04:26,184.1,77.3,20.2,415.0,0,6,1,14230.9,1.1,2.3,0.048675,0,0,93.6,94.8,92.2,32.9,26.98,0.079277,wet_material
B1267,2025-12-01 01:07:25,175.0,73.0,15.8,521.0,0,17,2,12775.0,8.0,2.0,0.030326,1,3,91.3,92.4,91.6,30.6,25.09,0.058733,normal
B1846,2025-12-01 04:26:14,193.2,61.8,19.5,457.0,0,19,0,11939.8,10.2,13.2,0.04267,1,5,82.79999999999998,85.55,83.9,30.2,24.76,0.066083,normal
B1257,2025-12-01 05:54:05,180.5,72.1,12.8,561.0,0,10,2,13014.0,2.5,2.9,0.022816,0,4,95.9,95.2,94.7,29.5,24.19,0.052585,normal
B1666,2025-12-01 09:04:03,179.7,71.4,13.5,428.0,0,17,2,12830.6,3.3,3.6,0.031542,1,3,93.1,95.3,91.5,29.0,23.78,0.067757,normal
B1836,2025-12-01 10:46:32,186.9,65.7,19.8,582.0,0,13,0,12279.3,3.9,9.3,0.034021,0,7,87.1,90.4,87.0,30.3,24.85,0.052062,normal
B0948,2025-12-01 12:40:18,185.6,68.3,22.9,700.0,0,14,1,12676.5,2.6,6.7,0.032714,1,0,91.7,93.3,89.9,37.3,30.59,0.053286,wet_material
B1381,2025-12-01 13:07:31,187.3,82.9,18.0,421.0,2,18,1,15527.2,4.3,7.9,0.042755,1,4,88.9,91.3,90.7,37.4,30.67,0.088836,normal
B1274,2025-12-01 14:14:55,188.6,75.6,12.0,413.0,0,12,0,14258.2,5.6,0.6,0.029056,0,6,91.4,89.1,90.3,31.5,25.83,0.076271,normal
B1790,2025-12-01 15:12:13,178.4,63.1,21.4,612.0,0,18,0,11257.0,4.6,11.9,0.034967,1,4,85.3,88.9,83.9,35.8,29.36,0.058497,normal
B1925,2025-12-01 15:30:37,175.0,74.9,18.8,627.0,0,16,2,13107.5,8.0,0.1,0.029984,1,2,92.0,93.6,91.2,31.3,25.67,0.04992,normal
B1474,2025-12-01 19:04:13,183.9,67.8,19.2,465.0,0,16,2,12468.4,0.9,7.2,0.04129,1,2,93.4,97.4,92.2,28.8,23.62,0.061935,normal
B1345,2025-12-02 01:25:58,190.8,67.2,13.5,524.0,0,18,1,12821.8,7.8,7.8,0.025763,1,4,88.4,90.6,88.3,27.7,22.71,0.052863,bearing_wear
B1997,2025-12-02 01:33:49,182.8,84.3,24.7,336.0,0,15,2,15410.0,0.2,9.3,0.073512,1,1,92.4,96.2,92.8,35.7,29.27,0.10625,normal
B0989,2025-12-02 02:08:17,177.3,88.6,10.0,391.0,0,6,2,15708.8,5.7,13.6,0.025575,0,0,88.7,88.7,85.2,27.5,22.55,0.070332,normal
B1314,2025-12-02 03:31:09,179.2,76.3,22.4,522.0,2,15,1,13673.0,3.8,1.3,0.042912,1,1,90.8,92.5,92.0,39.5,32.39,0.07567,normal
B1484,2025-12-02 04:31:41,181.5,90.3,11.7,503.0,0,15,1,16389.4,1.5,15.3,0.02326,1,1,88.4,89.5,87.8,30.1,24.68,0.059841,wet_material
B1563,2025-12-02 05:16:57,184.1,78.6,16.3,573.0,2,7,2,14470.3,1.1,3.6,0.028447,0,1,96.2,95.9,95.7,35.9,29.44,0.062653,calibration_needed
B1950,2025-12-02 07:09:22,183.2,76.2,21.0,514.0,0,18,0,13959.8,0.2,1.2,0.040856,1,4,93.3,94.9,92.6,32.7,26.81,0.063619,normal
B1635,2025-12-02 08:27:34,187.0,76.5,26.5,531.0,0,6,0,14305.5,4.0,1.5,0.049906,0,0,90.7,91.9,89.8,36.1,29.6,0.067985,normal
B1357,2025-12-02 13:24:46,188.7,69.2,14.4,555.0,0,8,2,13058.0,5.7,5.8,0.025946,0,2,90.5,92.5,92.3,27.7,22.71,0.04991,normal
B1004,2025-12-02 16:40:51,175.0,68.0,17.6,472.0,1,18,1,11900.0,8.0,7.0,0.037288,1,4,86.3,90.8,92.3,32.3,26.49,0.068432,normal
B0917,2025-12-02 19:35:51,182.1,77.7,15.3,455.0,1,6,1,14149.2,0.9,2.7,0.033626,0,0,95.3,95.5,94.6,33.7,27.63,0.074066,bearing_wear
B0937,2025-12-02 20:02:49,175.0,75.0,23.3,442.0,0,8,1,13125.0,8.0,0.0,0.052715,0,2,90.6,91.1,91.5,35.7,29.27,0.080769,normal
B1154,2025-12-02 22:48:58,183.7,84.8,16.3,516.0,0,10,0,15577.8,0.7,9.8,0.031589,0,4,89.7,93.0,88.5,31.0,25.42,0.060078,normal
B1985,2025-12-02 22:59:27,179.3,72.5,10.0,581.0,0,8,0,12999.2,3.7,2.5,0.017212,0,2,92.1,91.9,92.7,29.9,24.52,0.051463,bearing_wear
B0947,2025-12-02 23:28:35,184.5,66.6,16.6,585.0,2,8,1,12287.7,1.5,8.4,0.028376,0,2,92.9,92.8,88.1,36.0,29.52,0.061538,normal
B1124,2025-12-03 02:44:16,184.6,79.8,18.1,517.0,1,17,2,14731.1,1.6,4.8,0.03501,1,3,93.5,96.0,92.8,36.6,30.01,0.070793,normal
B1527,2025-12-03 04:50:51,181.9,85.3,17.4,365.0,0,9,0,15516.1,1.1,10.3,0.047671,0,3,92.0,91.5,91.1,33.2,27.22,0.090959,bearing_wear
B1191,2025-12-03 05:02:51,185.5,77.9,12.0,571.0,0,18,1,14450.4,2.5,2.9,0.021016,1,4,95.8,95.5,90.6,30.2,24.76,0.05289,normal
B1279,2025-12-03 10:07:00,178.8,66.7,15.0,452.0,0,8,2,11926.0,4.2,8.3,0.033186,0,2,90.0,93.1,91.5,26.5,21.73,0.058628,bearing_wear
B1868,2025-12-03 11:06:14,180.3,75.2,16.3,523.0,0,21,0,13558.6,2.7,0.2,0.031166,1,7,92.5,93.6,91.6,33.9,27.8,0.064818,normal
B1352,2025-12-03 15:30:43,176.2,79.5,16.5,466.0,0,16,1,14007.9,6.8,4.5,0.035408,1,2,87.9,91.5,90.9,32.1,26.32,0.068884,normal
B1065,2025-12-03 17:17:15,183.4,60.0,27.5,558.0,2,13,0,11004.0,0.4,15.0,0.049283,0,7,87.3,87.9,83.89999999999998,40.6,33.29,0.07276,normal
B1737,2025-12-03 18:05:20,181.7,81.4,17.9,571.0,0,21,0,14790.4,1.3,6.4,0.031349,1,7,91.8,92.1,92.1,32.5,26.65,0.056918,wet_material
B1530,2025-12-03 18:27:04,175.0,75.6,14.9,489.0,1,16,0,13230.0,8.0,0.6,0.03047,1,2,90.5,89.2,91.8,34.2,28.04,0.069939,normal
B1596,2025-12-04 02:20:26,182.5,80.2,23.5,459.0,0,11,2,14636.5,0.5,5.2,0.051198,0,5,92.8,97.2,95.0,34.1,27.96,0.074292,normal
B1170,2025-12-04 02:42:24,178.2,75.2,19.3,522.0,0,10,1,13400.6,4.8,0.2,0.036973,0,4,91.1,92.0,97.9,32.6,26.73,0.062452,normal
B0953,2025-12-04 10:09:06,179.3,77.7,17.0,476.0,1,10,1,13931.6,3.7,2.7,0.035714,0,4,93.7,94.1,94.8,33.5,27.47,0.070378,normal
B1707,2025-12-04 10:09:56,189.5,89.2,27.8,480.0,0,9,0,16903.4,6.5,14.2,0.057917,0,3,82.79999999999998,85.55,83.89999999999998,42.8,35.42,0.089167,normal
B1108,2025-12-04 14:47:10,177.7,85.4,21.3,684.0,2,19,1,15175.6,5.3,10.4,0.03114,1,5,85.9,90.5,84.5,41.9,34.36,0.061257,normal
B1056,2025-12-04 21:13:34,187.0,79.8,14.9,300.0,0,7,2,14922.6,4.0,4.8,0.049667,0,1,94.7,94.4,90.9,27.5,22.55,0.091667,normal
B1341,2025-12-04 21:33:57,184.0,74.1,19.8,414.0,1,14,1,13634.4,1.0,0.9,0.047826,1,0,93.8,94.1,95.4,34.2,28.04,0.082609,normal
B1503,2025-12-04 22:20:35,179.1,67.1,11.1,445.0,0,18,1,12017.6,3.9,7.9,0.024944,1,4,89.1,90.0,90.2,27.4,22.47,0.061573,normal
B1041,2025-12-05 01:42:51,183.3,60.0,15.5,511.0,0,8,2,10998.0,0.3,15.0,0.030333,0,2,92.2,93.9,88.2,27.0,22.14,0.052838,normal
B1147,2025-12-05 05:51:58,189.0,71.7,14.7,406.0,0,14,2,13551.3,6.0,3.3,0.036207,1,0,91.1,91.9,94.0,28.9,23.7,0.071182,normal
B1808,2025-12-05 06:11:04,177.8,74.7,15.0,614.0,0,19,1,13281.7,5.2,0.3,0.02443,1,5,93.9,93.5,95.3,31.6,25.91,0.051466,normal
B1172,2025-12-05 08:43:41,191.8,74.4,16.0,489.0,2,19,2,14269.9,8.8,0.6,0.03272,1,5,89.3,91.7,92.7,35.0,28.7,0.071575,normal
B1285,2025-12-05 08:53:21,190.3,69.7,10.9,392.0,2,9,1,13263.9,7.3,5.3,0.027806,0,3,88.5,88.6,89.1,32.3,26.49,0.082398,normal
B1062,2025-12-05 11:51:34,185.7,75.4,21.1,499.0,0,11,1,14001.8,2.7,0.4,0.042285,0,5,91.6,96.1,93.7,36.9,30.26,0.073948,normal
B1007,2025-12-05 15:42:36,187.2,79.6,23.6,593.0,0,21,0,14901.1,4.2,4.6,0.039798,1,7,86.7,90.5,88.9,35.6,29.19,0.060034,normal
B1174,2025-12-05 16:29:02,187.6,76.5,14.8,700.0,0,14,1,14351.4,4.6,1.5,0.021143,1,0,90.9,92.7,91.3,33.0,27.06,0.047143,bearing_wear
B1376,2025-12-05 21:06:36,190.1,66.0,17.7,420.0,0,21,0,12546.6,7.1,9.0,0.042143,1,7,85.1,87.8,86.3,34.0,27.88,0.080952,normal
B1134,2025-12-05 22:13:23,185.1,69.4,15.9,410.0,0,17,2,12845.9,2.1,5.6,0.03878,1,3,94.9,94.6,91.9,28.8,23.62,0.070244,wet_material
B1396,2025-12-06 00:16:42,182.2,72.3,16.5,527.0,0,6,1,13173.1,0.8,2.7,0.031309,0,0,96.0,96.9,93.0,30.7,25.17,0.058254,calibration_needed
B1485,2025-12-06 03:17:35,183.8,70.2,14.3,608.0,0,13,1,12902.8,0.8,4.8,0.02352,0,7,95.7,93.6,91.7,28.7,23.53,0.047204,normal
B1142,2025-12-06 05:26:30,184.5,73.7,20.1,497.0,0,8,0,13597.6,1.5,1.3,0.040443,0,2,93.7,93.7,93.4,32.3,26.49,0.06499,normal
B1182,2025-12-06 05:38:19,191.9,77.0,20.5,374.0,1,14,0,14776.3,8.9,2.0,0.054813,1,0,88.2,90.6,87.6,36.7,30.09,0.098128,normal
B1652,2025-12-06 05:59:34,178.7,91.7,11.0,410.0,0,19,2,16386.8,4.3,16.7,0.026829,1,5,88.8,89.4,84.7,31.2,25.58,0.076098,normal
B1193,2025-12-06 06:07:41,181.7,73.0,14.3,444.0,0,9,1,13264.1,1.3,2.0,0.032207,0,3,93.6,95.6,91.0,30.7,25.17,0.069144,normal
B1960,2025-12-06 09:54:30,190.7,79.5,18.9,578.0,0,16,2,15160.6,7.7,4.5,0.032699,1,2,87.9,89.4,90.6,35.0,28.7,0.060554,normal
B0932,2025-12-06 10:11:39,180.5,74.8,20.8,659.0,0,8,1,13501.4,2.5,0.2,0.031563,0,2,94.6,95.7,93.3,37.8,31.0,0.05736,normal
B1029,2025-12-06 10:25:51,184.8,68.1,19.0,451.0,0,8,1,12584.9,1.8,6.9,0.042129,0,2,90.2,93.6,91.7,29.3,24.03,0.064967,wet_material
B1807,2025-12-06 10:58:21,178.6,73.1,25.8,525.0,2,10,1,13055.7,4.4,1.9,0.049143,0,4,91.4,90.6,91.6,42.7,35.01,0.081333,normal
B1002,2025-12-06 16:02:15,179.1,74.4,16.9,575.0,0,14,0,13325.0,3.9,0.6,0.029391,1,0,94.5,93.0,95.5,32.3,26.49,0.056174,normal
B1053,2025-12-06 16:40:41,182.2,73.2,11.2,591.0,0,9,1,13337.0,0.8,1.8,0.018951,0,3,96.3,95.8,92.2,31.5,25.83,0.053299,normal
B1751,2025-12-06 18:13:39,178.4,78.9,19.4,359.0,0,19,1,14075.8,4.6,3.9,0.054039,1,5,88.9,92.4,92.8,31.8,26.08,0.088579,normal
B1329,2025-12-07 00:09:11,175.0,84.6,17.8,470.0,0,12,0,14805.0,8.0,9.6,0.037872,0,6,85.1,88.3,85.9,34.8,28.54,0.074043,wet_material
B1460,2025-12-07 00:33:46,177.2,75.1,21.5,300.0,0,7,1,13307.7,5.8,0.1,0.071667,0,1,90.8,92.8,93.8,34.3,28.13,0.114333,normal
B1522,2025-12-07 02:45:16,179.7,76.4,20.9,664.0,1,17,0,13729.1,3.3,1.4,0.031476,1,3,90.1,92.0,93.4,36.5,29.93,0.05497,normal
B1491,2025-12-07 03:46:39,184.0,69.3,11.9,354.0,1,9,1,12751.2,1.0,5.7,0.033616,0,3,96.4,94.5,95.0,28.5,23.37,0.080508,normal
B1027,2025-12-07 06:01:42,190.9,80.8,10.8,534.0,0,18,1,15424.7,7.9,5.8,0.020225,1,4,89.5,89.8,87.6,30.5,25.01,0.057116,normal
B1867,2025-12-07 06:33:50,180.6,66.7,17.0,480.0,1,10,2,12046.0,2.4,8.3,0.035417,0,4,93.1,93.9,92.6,28.7,23.53,0.059792,normal
B1153,2025-12-07 07:18:12,187.7,74.1,13.3,553.0,1,14,1,13908.6,4.7,0.9,0.024051,1,0,94.2,92.0,93.5,32.2,26.4,0.058228,normal
B1389,2025-12-07 12:28:13,180.9,73.6,21.9,647.0,1,16,1,13314.2,2.1,1.4,0.033849,1,2,91.5,94.8,93.8,36.1,29.6,0.055796,normal
B1909,2025-12-07 13:20:27,191.5,79.6,17.9,497.0,0,11,0,15243.4,8.5,4.6,0.036016,0,5,87.1,90.1,90.5,33.4,27.39,0.067203,normal
B0971,2025-12-07 13:29:33,181.6,89.5,21.2,419.0,2,12,2,16253.2,1.4,14.5,0.050597,0,6,90.7,92.9,88.0,38.5,31.57,0.091885,normal
B1719,2025-12-07 13:43:33,179.1,93.1,18.9,602.0,0,10,1,16674.2,3.9,18.1,0.031395,0,4,85.9,88.4,83.89999999999998,35.6,29.19,0.059136,normal
B1884,2025-12-07 14:21:44,185.6,74.6,14.9,509.0,1,12,1,13845.8,2.6,0.4,0.029273,0,6,94.8,94.1,94.9,31.5,25.83,0.061886,normal
B1354,2025-12-07 20:25:28,181.1,71.5,13.3,559.0,0,20,1,12948.6,1.9,3.5,0.023792,1,6,92.9,95.7,86.6,31.2,25.58,0.055814,normal
B1498,2025-12-08 05:22:43,176.8,80.1,21.9,534.0,2,17,2,14161.7,6.2,5.1,0.041011,1,3,89.9,91.7,93.6,38.6,31.65,0.072285,normal
B1026,2025-12-08 06:41:01,184.3,71.0,19.0,320.0,0,15,1,13085.3,1.3,4.0,0.059375,1,1,92.9,94.3,94.4,30.1,24.68,0.094062,wet_material
B1080,2025-12-08 07:52:44,183.9,77.7,16.4,621.0,1,12,0,14289.0,0.9,2.7,0.026409,0,6,93.6,94.7,93.3,35.6,29.19,0.057327,normal
B1316,2025-12-08 09:07:07,185.4,76.0,15.9,504.0,0,18,1,14090.4,2.4,1.0,0.031548,1,4,96.4,95.7,93.7,29.4,24.11,0.058333,normal
B1488,2025-12-08 09:15:42,185.7,78.5,21.1,517.0,0,9,2,14577.4,2.7,3.5,0.040812,0,3,95.0,95.0,95.1,31.1,25.5,0.060155,normal
B1130,2025-12-08 10:11:49,181.5,85.3,20.9,365.0,0,14,1,15482.0,1.5,10.3,0.05726,1,0,92.5,92.5,90.1,32.1,26.32,0.087945,normal
